date, pm25, pm10, o3, no2, so2, co
2014/4/25, 40, 12, , 22, , 
2014/4/26, 33, 14, , 13, , 
2014/4/27, 36, 12, , 10, , 
2014/4/28, 35, 14, , 19, , 
2014/4/29, 42, 16, , 21, , 
2014/4/30, 46, 14, , 22, , 
2014/5/1, 60, 12, , 12, , 
2014/5/2, 44, 10, , 9, , 
2014/5/3, 31, 9, , 4, , 
2014/5/4, 22, 13, , 11, , 
2014/5/5, 39, 25, , 29, , 
2014/5/6, 57, 27, , 28, , 
2014/5/7, 56, 24, , 28, , 
2014/5/8, 54, 28, , 30, , 
2014/5/9, 70, 20, , 16, , 
2014/5/10, 68, 19, , 17, , 
2014/5/11, 44, 28, , 14, , 
2014/5/12, 38, 23, , 18, , 
2014/5/13, 55, 17, , 7, , 
2014/5/14, 34, 12, , 8, , 
2014/5/15, 40, 15, , 6, , 
2014/5/16, 46, 15, , 8, , 
2014/5/17, 37, 16, , 7, , 
2014/5/18, 38, 16, , 10, , 
2014/5/19, 54, 35, , 22, , 
2014/5/20, 68, 18, , 18, , 
2014/5/21, 43, 16, , 17, , 
2014/5/22, 41, 17, , 17, , 
2014/5/23, 46, 12, , 20, , 
2014/5/24, 45, 13, , 11, , 
2014/5/25, 63, 15, , 12, , 
2014/5/26, 51, 12, , 17, , 
2014/5/27, 39, 14, , 16, , 
2014/5/28, 49, 13, , 20, , 
2014/5/29, 44, 13, , 20, , 
2014/5/30, 39, 10, , 13, , 
2014/5/31, 28, 11, , 6, , 
2014/6/1, 25, 8, , 3, , 
2014/6/2, 23, 14, , 15, , 
2014/6/3, 37, 17, , 22, , 
2014/6/4, 45, 18, , 20, , 
2014/6/5, 45, 18, , 22, , 
2014/6/6, 41, 46, , 25, , 
2014/6/7, 69, 18, , 11, , 
2014/6/8, 38, 15, , 14, , 
2014/6/9, 38, 21, , 22, , 
2014/6/10, 47, 21, , 20, , 
2014/6/11, 44, 26, , 16, , 
2014/6/12, 53, 24, , 22, , 
2014/6/13, 47, 25, , 22, , 
2014/6/14, 56, 13, , 10, , 
2014/6/15, 36, 12, , 5, , 
2014/6/16, 32, 12, , 8, , 
2014/6/17, 32, 14, , 12, , 
2014/6/18, 38, 20, , 19, , 
2014/6/19, 47, 30, , 8, , 
2014/6/20, 60, 29, , 11, , 
2014/6/21, 57, 16, , 10, , 
2014/6/22, 35, 15, , 13, , 
2014/6/23, 38, 23, , 19, , 
2014/6/24, 44, 14, , 18, , 
2014/6/25, 35, 16, , 19, , 
2014/6/26, 39, 18, , 20, , 
2014/6/27, 49, 18, , 21, , 
2014/6/28, 34, 15, , 13, , 
2014/6/29, 30, 9, , 7, , 
2014/6/30, 26, 16, , 17, , 
2014/7/1, 37, 19, , 17, , 
2014/1/2, 32, 9, , 21, , 
2014/1/3, 35, 12, , 21, , 
2014/1/4, 36, 8, , 13, , 
2014/1/5, 23, 13, , 14, , 
2014/1/6, 32, 19, , 22, , 
2014/1/7, 43, 20, , 24, , 
2014/1/8, 82, 16, , 23, , 
2014/1/9, 54, 21, , 32, , 
2014/1/10, 49, 21, , 31, , 
2014/1/11, 44, 31, , 31, , 
2014/1/12, 67, 31, , 25, , 
2014/1/13, 75, 15, , 27, , 
2014/1/14, 38, 13, , 20, , 
2014/1/15, 30, 18, , 25, , 
2014/1/16, 40, 11, , 22, , 
2014/1/17, 32, 14, , 21, , 
2014/1/18, 33, 8, , 21, , 
2014/1/19, 30, 10, , 19, , 
2014/1/20, 32, 15, , 24, , 
2014/1/21, 35, 19, , 29, , 
2014/1/22, 46, 6, , 19, , 
2014/1/23, 26, 10, , 19, , 
2014/1/24, 25, , , , , 
2014/1/28, 18, 12, , 23, , 
2014/1/29, 28, 16, , 23, , 
2014/1/30, 35, 14, , 23, , 
2014/1/31, 34, 16, , 23, , 
2014/2/1, 41, 8, , 11, , 
2014/2/2, 23, 14, , 19, , 
2014/2/3, 35, 23, , 30, , 
2014/2/4, 46, 12, , 20, , 
2014/2/5, 31, 8, , 12, , 
2014/2/6, 28, 12, , 19, , 
2014/2/7, 26, 8, , 14, , 
2014/2/8, 25, , , , , 
2014/2/10, 30, 12, , 13, , 
2014/2/11, 30, 15, , 25, , 
2014/2/12, 39, 18, , 29, , 
2014/2/13, 46, 17, , 23, , 
2014/2/14, 44, 11, , 17, , 
2014/2/15, 31, 10, , 20, , 
2014/2/16, 28, 14, , 23, , 
2014/2/17, 29, 20, , 33, , 
2014/2/18, 40, 17, , 27, , 
2014/2/19, 40, 25, , 39, , 
2014/2/20, 57, 22, , 26, , 
2014/2/21, 51, 12, , 19, , 
2014/2/22, 27, 17, , 20, , 
2014/2/23, 39, 14, , 18, , 
2014/2/24, 37, 14, , 10, , 
2014/2/25, 41, 20, , 20, , 
2014/2/26, 36, , , , , 
2014/3/1, 34, 10, , 13, , 
2014/3/2, 29, 6, , 6, , 
2014/3/3, 19, , , , , 
2014/3/5, 29, , , , , 
2014/3/8, 54, 12, , 16, , 
2014/3/9, 31, 14, , 12, , 
2014/3/10, 38, 17, , 21, , 
2014/3/11, 39, , , , , 
2014/3/14, 68, 20, , 27, , 
2014/3/15, 54, 23, , 22, , 
2014/3/16, 58, 19, , 23, , 
2014/3/17, 45, 23, , 30, , 
2014/3/18, 53, 29, , 33, , 
2014/3/19, 61, 24, , 20, , 
2014/3/20, 56, 28, , 32, , 
2014/3/21, 59, 40, , 24, , 
2014/3/22, 70, 10, , 10, , 
2014/3/23, 23, 10, , 12, , 
2014/3/24, 25, 21, , 28, , 
2014/3/25, 49, 18, , 14, , 
2014/3/26, 35, 12, , 20, , 
2014/3/27, 27, 18, , 28, , 
2014/3/28, 40, 20, , 14, , 
2014/3/29, 43, 23, , 18, , 
2014/3/30, 49, 13, , 15, , 
2014/3/31, 36, 18, , 23, , 
2014/4/1, 47, 20, , 22, , 
2026/1/1, , 23, , 11, , 
2026/1/7, , 14, , 12, , 
2025/10/30, , 15, , 13, , 
2025/1/1, , 16, , 11, , 
2022/8/16, , 43, , 14, , 
2022/9/6, , 19, , 4, , 
2022/9/9, , 31, , 10, , 
2022/9/25, , 3, , 2, , 
2021/12/7, , 15, , 18, , 
2020/4/1, , 8, , 7, , 
2020/1/1, , 26, , 28, , 
2020/2/13, , 21, , 19, , 
2019/11/15, , 6, , 19, 5, 
2019/11/22, , 10, , 20, 5, 
2019/1/1, , 28, , 30, 10, 
2018/1/1, , 4, , 10, , 
2017/9/11, , 7, , 7, , 
2016/12/7, , 28, , 30, , 
2015/10/25, , 32, , 17, , 
2015/10/27, , 12, , 20, , 
2016/1/3, , 11, , 15, , 
2015/7/17, , 35, , 29, , 
2015/7/27, , 12, , 7, , 
2015/8/25, , 11, , , , 
2015/9/14, , 11, , , , 
2015/5/14, , 42, , 26, , 
2015/1/2, , 36, , 51, , 
2015/1/3, , 27, , 52, , 
2015/1/4, , 23, , 46, , 
2015/1/5, , 19, , 44, , 
2015/1/6, , 22, , 39, , 
2015/1/7, , 30, , 36, , 
2015/1/8, , 28, , 45, , 
2015/1/9, , 19, , 39, , 
2015/1/10, , 27, , 52, , 
2015/1/11, , 20, , 44, , 
2015/1/12, , 16, , 32, , 
2015/1/13, , 17, , 32, , 
2015/1/14, , 24, , 36, , 
2015/1/15, , 33, , 37, , 
2015/1/16, , 20, , 33, , 
2015/1/17, , 13, , 27, , 
2015/1/18, , 21, , 25, , 
2015/1/19, , 14, , 23, , 
2015/1/20, , 12, , 23, , 
2014/10/12, , 8, , 11, , 
2014/11/11, , 12, , 30, , 
2014/12/26, , 17, , 32, , 
2014/12/27, , 23, , 26, , 
2014/1/1, , 9, , 17, , 
2014/1/27, , 10, , 14, , 
2014/2/9, , 12, , 16, , 
2014/2/28, , 19, , 22, , 
2014/3/4, , 13, , 14, , 
2014/3/7, , 24, , 32, , 
2014/3/13, , 33, , 32, , 
2022/8/13, , , , 13, , 
2022/8/14, , , , 9, , 
2022/8/15, , , , 8, , 
2015/10/23, , , , 32, , 
2015/10/24, , , , 27, , 
2015/7/2, , , , 18, , 
2015/7/3, , , , 12, , 
2015/7/4, , , , 8, , 
2015/7/5, , , , 16, , 
2015/7/6, , , , 16, , 
2015/7/7, , , , 28, , 
2015/7/8, , , , 29, , 
2015/7/9, , , , 23, , 
2015/7/10, , , , 18, , 
2015/7/11, , , , 29, , 
2015/7/12, , , , 15, , 
2015/7/13, , , , 10, , 
2015/7/14, , , , 17, , 
2015/7/15, , , , 18, , 
2015/7/16, , , , 21, , 
2015/5/12, , , , 31, , 
2015/5/13, , , , 34, , 
2015/6/22, , , , 32, , 
2015/6/23, , , , 24, , 
2015/6/24, , , , 19, , 
2015/6/25, , , , 16, , 
2015/6/26, , , , 28, , 
2015/6/27, , , , 18, , 
2015/6/28, , , , 17, , 
2015/6/29, , , , 19, , 
2015/6/30, , , , 23, , 
2015/7/1, , , , 21, , 
2015/3/28, , , , 13, , 
2015/3/29, , , , 19, , 
2015/3/30, , , , 12, , 
2015/3/31, , , , 23, , 
